Relatório Pluviométrico da Estação: Santa Cruz

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
01/11/2011  17:00:00  HBV      0.0    0.4    2.4   23.2   27.0
01/11/2011  17:15:00  HBV      0.0    0.2    1.6   23.2   27.0
01/11/2011  17:30:00  HBV      0.0    0.0    1.6   23.2   27.0
01/11/2011  17:45:00  HBV      0.0    0.0    1.6   23.2   27.0
01/11/2011  18:00:00  HBV      0.0    0.0    1.4   23.2   27.0
01/11/2011  18:15:00  HBV      0.0    0.0    1.4   23.2   27.0
01/11/2011  18:30:00  HBV      0.0    0.0    1.4   23.0   27.0
01/11/2011  18:45:00  HBV      0.0    0.0    1.4   23.0   27.0
01/11/2011  19:00:00  HBV      0.0    0.0    1.4   23.0   27.0
01/11/2011  19:15:00  HBV      0.0    0.0    1.4   23.0   27.0
01/11/2011  19:30:00  HBV      0.0    0.0    1.4   23.0   27.0
01/11/2011  19:45:00  HBV      0.0    0.0    0.8   23.0   27.0
01/11/2011  20:00:00  HBV      0.0    0.0    0.4   23.0   27.0
01/11/2011  20:15:00  HBV      0.0    0.0    0.2   23.0   27.0
01/11/2011  20:30:00  HBV      0.0    0.0    0.0   23.0   27.0
01/11/2011  20:45:00  HBV      0.0    0.0    0.0   23.0   27.0
01/11/2011  21:00:00  HBV      0.0    0.0    0.0   23.0   27.0
01/11/2011  21:15:00  HBV      0.2    0.2    0.2   23.2   27.2
01/11/2011  21:30:00  HBV      0.0    0.2    0.2   23.2   27.2
01/11/2011  21:45:00  HBV      0.0    0.2    0.2   23.2   27.2
01/11/2011  22:00:00  HBV      0.0    0.2    0.2   23.2   27.2
01/11/2011  22:15:00  HBV      0.0    0.0    0.2   23.2   27.2
01/11/2011  22:30:00  HBV      0.0    0.0    0.2   23.2   27.2
01/11/2011  22:45:00  HBV      0.0    0.0    0.2   23.2   27.2
01/11/2011  23:00:00  HBV      0.0    0.0    0.2   22.6   27.2
01/11/2011  23:15:00  HBV      0.0    0.0    0.2   17.6   27.2
01/11/2011  23:30:00  HBV      0.0    0.0    0.2   17.4   27.2
01/11/2011  23:45:00  HBV      0.0    0.0    0.2   17.2   27.2
02/11/2011  00:00:00  HBV      0.0    0.0    0.2   17.2   27.2
02/11/2011  00:15:00  HBV      0.0    0.0    0.2   17.2   27.2
02/11/2011  00:30:00  HBV      0.0    0.0    0.2   17.2   27.2
02/11/2011  00:45:00  HBV      0.0    0.0    0.2   17.2   27.2
02/11/2011  01:00:00  HBV      0.0    0.0    0.2   17.2   27.2
02/11/2011  01:15:00  HBV      0.0    0.0    0.0   17.2   27.2
02/11/2011  01:30:00  HBV      0.0    0.0    0.0   17.2   27.2
02/11/2011  01:45:00  HBV      0.0    0.0    0.0   17.2   27.2
02/11/2011  02:00:00  HBV      0.0    0.0    0.0   17.2   27.2
02/11/2011  02:15:00  HBV      0.0    0.0    0.0   17.2   27.2
02/11/2011  02:30:00  HBV      0.0    0.0    0.0   17.2   27.2
02/11/2011  02:45:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  03:00:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  03:15:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  03:30:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  03:45:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  04:00:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  04:15:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  04:30:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  04:45:00  HBV      0.0    0.0    0.0   17.0   27.2
02/11/2011  05:00:00  HBV      0.0    0.0    0.0   16.6   27.2
02/11/2011  05:15:00  HBV      0.0    0.0    0.0   14.2   27.2
02/11/2011  05:30:00  HBV      0.0    0.0    0.0   12.6   27.2
02/11/2011  05:45:00  HBV      0.0    0.0    0.0   12.6   27.2
02/11/2011  06:00:00  HBV      0.0    0.0    0.0   12.6   27.2
02/11/2011  06:15:00  HBV      0.0    0.0    0.0   12.6   27.2
02/11/2011  06:30:00  HBV      0.6    0.6    0.6   13.2   27.8
02/11/2011  06:45:00  HBV      0.2    0.8    0.8   13.4   28.0
02/11/2011  07:00:00  HBV      0.2    1.0    1.0   13.6   28.2
02/11/2011  07:15:00  HBV      0.0    1.0    1.0   12.4   28.2
02/11/2011  07:30:00  HBV      0.0    0.4    1.0   12.2   28.2
02/11/2011  07:45:00  HBV      0.0    0.2    1.0   12.2   28.2
02/11/2011  08:00:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  08:15:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  08:30:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  08:45:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  09:00:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  09:15:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  09:30:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  09:45:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  10:00:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  10:15:00  HBV      0.0    0.0    1.0   12.2   28.2
02/11/2011  10:30:00  HBV      0.0    0.0    0.4   12.2   28.2
02/11/2011  10:45:00  HBV      0.0    0.0    0.2   12.2   28.2
02/11/2011  11:00:00  HBV      0.0    0.0    0.0   12.2   28.2
02/11/2011  11:15:00  HBV      0.0    0.0    0.0   12.2   28.2
02/11/2011  11:30:00  HBV      0.0    0.0    0.0   12.2   28.2
02/11/2011  11:45:00  HBV      0.0    0.0    0.0   11.8   28.2
02/11/2011  12:00:00  HBV      0.0    0.0    0.0    9.2   28.2
02/11/2011  12:15:00  HBV      0.0    0.0    0.0    8.8   28.2
02/11/2011  12:30:00  HBV      0.0    0.0    0.0    8.6   28.2
02/11/2011  12:45:00  HBV      0.0    0.0    0.0    8.4   28.2
02/11/2011  13:00:00  HBV      0.0    0.0    0.0    3.6   28.2
02/11/2011  13:15:00  HBV      0.0    0.0    0.0    2.8   28.2
02/11/2011  13:30:00  HBV      0.0    0.0    0.0    2.8   28.2
02/11/2011  13:45:00  HBV      0.0    0.0    0.0    2.8   28.2
02/11/2011  14:00:00  HBV      0.0    0.0    0.0    2.6   28.2
02/11/2011  14:15:00  HBV      0.0    0.0    0.0    2.6   28.2
02/11/2011  14:30:00  HBV      0.0    0.0    0.0    2.6   28.2
02/11/2011  14:45:00  HBV      0.0    0.0    0.0    2.6   28.2
02/11/2011  15:00:00  HBV      0.0    0.0    0.0    2.6   28.2
02/11/2011  15:15:00  HBV      0.0    0.0    0.0    2.6   28.2
02/11/2011  15:30:00  HBV      0.0    0.0    0.0    2.6   28.2
02/11/2011  15:45:00  HBV      0.0    0.0    0.0    2.0   28.2
02/11/2011  16:00:00  HBV      0.0    0.0    0.0    1.6   28.2
02/11/2011  16:15:00  HBV      0.0    0.0    0.0    1.4   28.2
02/11/2011  16:30:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  16:45:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  17:00:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  17:15:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  17:30:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  17:45:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  18:00:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  18:15:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  18:30:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  18:45:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  19:00:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  19:15:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  19:30:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  19:45:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  20:00:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  20:15:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  20:30:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  20:45:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  21:00:00  HBV      0.0    0.0    0.0    1.2   28.2
02/11/2011  21:15:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  21:30:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  21:45:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  22:00:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  22:15:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  22:30:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  22:45:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  23:00:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  23:15:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  23:30:00  HBV      0.0    0.0    0.0    1.0   28.2
02/11/2011  23:45:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  00:00:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  00:15:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  00:30:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  00:45:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  01:00:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  01:15:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  01:30:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  01:45:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  02:00:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  02:15:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  02:30:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  02:45:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  03:00:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  03:15:00  HBV      0.0    0.0    0.0    1.0   28.2
03/11/2011  03:30:00  HBV      0.0    0.0    0.0    1.0   27.8
03/11/2011  03:45:00  HBV      0.0    0.0    0.0    1.0   26.6
03/11/2011  04:00:00  HBV      0.0    0.0    0.0    1.0   25.8
03/11/2011  04:15:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  04:30:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  04:45:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  05:00:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  05:15:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  05:30:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  05:45:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  06:00:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  06:15:00  HBV      0.0    0.0    0.0    1.0   25.6
03/11/2011  06:30:00  HBV      0.0    0.0    0.0    0.4   25.6
03/11/2011  06:45:00  HBV      0.0    0.0    0.0    0.2   25.6
03/11/2011  07:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  07:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  07:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  07:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  08:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  08:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  08:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  08:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  09:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  09:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  09:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  09:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  10:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  10:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  10:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  10:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  11:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  11:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  11:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  11:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  12:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  12:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  12:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  12:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  13:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  13:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  13:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  13:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  14:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  14:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  14:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  14:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  15:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  15:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  15:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  15:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  16:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  16:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  16:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  16:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  17:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  17:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  17:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  17:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  18:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  18:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  18:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  18:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  19:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  19:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  19:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  19:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  20:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  20:15:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  20:30:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  20:45:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  21:00:00  HBV      0.0    0.0    0.0    0.0   25.6
03/11/2011  21:15:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  21:30:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  21:45:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  22:00:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  22:15:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  22:30:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  22:45:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  23:00:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  23:15:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  23:30:00  HBV      0.0    0.0    0.0    0.0   25.4
03/11/2011  23:45:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  00:00:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  00:15:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  00:30:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  00:45:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  01:00:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  01:15:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  01:30:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  01:45:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  02:00:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  02:15:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  02:30:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  02:45:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  03:00:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  03:15:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  03:30:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  03:45:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  04:00:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  04:15:00  HBV      0.0    0.0    0.0    0.0   25.4
04/11/2011  04:30:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  04:45:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  05:00:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  05:15:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  05:30:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  05:45:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  06:00:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  06:15:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  06:30:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  06:45:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  07:00:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  07:15:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  07:30:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  07:45:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  08:00:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  08:15:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  08:30:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  08:45:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  09:00:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  09:15:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  09:30:00  HBV      0.0    0.0    0.0    0.0   25.2
04/11/2011  09:45:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  10:00:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  10:15:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  10:30:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  10:45:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  11:00:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  11:15:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  11:30:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  11:45:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  12:00:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  12:15:00  HBV      0.0    0.0    0.0    0.0   25.0
04/11/2011  12:30:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  12:45:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  13:00:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  13:15:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  13:30:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  13:45:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  14:00:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  14:15:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  14:30:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  14:45:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  15:00:00  HBV      0.0    0.0    0.0    0.0   24.8
04/11/2011  15:15:00  HBV      0.0    0.0    0.0    0.0   24.6
04/11/2011  15:30:00  HBV      0.0    0.0    0.0    0.0   24.6
04/11/2011  15:45:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  16:00:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  16:15:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  16:30:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  16:45:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  17:00:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  17:15:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  17:30:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  17:45:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  18:00:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  18:15:00  HBV      0.0    0.0    0.0    0.0   24.4
04/11/2011  18:30:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  18:45:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  19:00:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  19:15:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  19:30:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  19:45:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  20:00:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  20:15:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  20:30:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  20:45:00  HBV      0.0    0.0    0.0    0.0   24.2
04/11/2011  21:00:00  HBV      0.0    0.0    0.0    0.0   24.2
